Tweet Id,Date,Hour,User Name,Nickname,Bio,Tweet content,Favs,RTs,Latitude,Longitude,Country,Place (as appears on Bio),Profile picture,Followers,Following,Listed,Tweet language (ISO 639-1),Tweet Url,Is a RT,Original Tweet User Name,User Mentions,Hashtags,Symbols,Media,URLs,Negative,Neutral,Positive,Compound
1105364260366954499 ,2019-03-12,07:05,News Story™,NewsStoryIndia,"Follow us and get news from more than 99 sources. Trying to build best & unbiased News ecosystem. No copyright, Direct references .#FollowRTAndLikeToWinIphone7","#BreakingNews Solar storms could cripple modern life | News - The Times

?Tseries
https://t.co/cfXEiFbeLO",1,,28.63576,77.22445,IN,India,http://pbs.twimg.com/profile_images/1093942215301160960/PRoi06hl_normal.jpg,4285,9,31,en,http://www.twitter.com/NewsStoryIndia/status/1105364260366954499,FALSE,,,#BreakingNews,,,https://www.thetimes.co.uk/article/solar-storms-could-cripple-modern-life-rqh6gvvg8,0.0,1.0,0.0,0.0
1105364236429975552 ,2019-03-12,07:05,Salman Khan Rules !!,SalmansDynamite,Salman Khan. Fan Club Of Salman Khan.  Tuesday Thoughts. TuesdayThoughts. Thursday Thoughts. ThursdayThoughts. Wednesday Wisdom. WednesdayWisdom.,Every Indian plz subscribe @TSeries Pewdiepie insults India,,,19.07283,72.88261,IN,Mumbai ,http://pbs.twimg.com/profile_images/870146932701749248/zUkLerHL_normal.jpg,86926,189,44,en,http://www.twitter.com/SalmansDynamite/status/1105364236429975552,FALSE,,@TSeries,,,,,0.277,0.594,0.129,-0.3612
1105364163751079936 ,2019-03-12,07:05,The snoopy??,the_noobiememer,"Haa me chutiya hu.. Or kuch??? ?? 
#followforfollow ??#likeforlike ??","RT @ani_royal007: Pewdiepie you asked what a population of 1.3 billion can do, we can make India win YouTube. Pewdiepie insults India and e…",,5,,,,,http://pbs.twimg.com/profile_images/1100348259703255040/dwOxnZLU_normal.png,69,75,1,en,http://www.twitter.com/the_noobiememer/status/1105364163751079936,TRUE,@ani_royal007,@ani_royal007,,,,,0.101,0.761,0.138,0.25
1105364001771286528 ,2019-03-12,07:04,Banna.,ibeingjai,I walk alone.,RT @BeingKushSharma: After Salman Tweeted @TSeries Gained Almost 545 Subscribers Wow.,,23,,,,,http://pbs.twimg.com/profile_images/1105335322047643648/AeO-9CQl_normal.jpg,1321,477,1,en,http://www.twitter.com/ibeingjai/status/1105364001771286528,TRUE,@BeingKushSharma,"@BeingKushSharma,@TSeries",,,,,0.0,0.595,0.405,0.73
1105363886071406594 ,2019-03-12,07:04,jay ?,trust1vez,"Check out my media below, twitch is linked.
Instagram: jacob_kelly__
Snap: jacob_kelly49
Xbox: Trust1vez G1
Epic: jacobk163
youtube: Trust G1","@DjoxyTweet @BorosanAlex @hotcakes1979 @itsBhushanKumar @YouTube @TSeries YouTube always ignores @pewdiepie 
So if he gets 100 Mill First, @YouTube Will HAVE to acknowledge him",,,,,,,http://pbs.twimg.com/profile_images/1104311590759923712/nmi_veBU_normal.jpg,15,70,,en,http://www.twitter.com/trust1vez/status/1105363886071406594,FALSE,,"@DjoxyTweet,@BorosanAlex,@hotcakes1979,@itsBhushanKumar,@YouTube,@TSeries,@pewdiepie,@YouTube",,,,,0.087,0.913,0.0,-0.2732
1105363800398548993 ,2019-03-12,07:04,Saajan,vin_jain2,Kattu is Life? Big fan of Salkat ?? #Parttym Astrologer Modi for 2019,RT @Maheshaddict: Pewdiepie insults India says we can't ever be no.1 on YouTube. Subscribe to Tseries on YouTube and prove him wrong! https…,,9,,,,,http://pbs.twimg.com/profile_images/1084843485205716992/_4QKdBAQ_normal.jpg,316,15,44,en,http://www.twitter.com/vin_jain2/status/1105363800398548993,TRUE,@Maheshaddict,@Maheshaddict,,,,,0.228,0.772,0.0,-0.7345
1105363764902125568 ,2019-03-12,07:03,Palakian Malabika,MalabikaRoy6,"PALAKIAN Malabika Roy. Palak Di U pray for your heart patients and we PALAKIANS are here to pray for U......??
MALABIKA ROY THE BIGGEST FAN OF PALAK MUCHHAL???","RT @palakmuchhal3: Subscribe to @TSeries &amp; lets make it the world’s biggest YouTube channel #BharatWinsYouTube! https://t.co/6Y63hwiLGn
Goo…",,148,28.63576,77.22445,IN,India,http://pbs.twimg.com/profile_images/1102910872622518273/MPH7i_th_normal.jpg,91,32,,en,http://www.twitter.com/MalabikaRoy6/status/1105363764902125568,TRUE,@palakmuchhal3,"@palakmuchhal3,@TSeries",#BharatWinsYouTube,,,http://bit.ly/TSeriesYouTube,0.0,1.0,0.0,0.0
1105363615882903552 ,2019-03-12,07:03,Cine1 Studios,Cine1Studios,"Welcome to the Official account of Cine1 Studios. Upcoming Movies: Notebook - 29 March 2019, Kabir Singh - 21 June 2019 & Satellite Shankar - 5 July 2019.",RT @Bollyhungama: Witness the crackling chemistry between @BeingSalmanKhan's #Notebook debutantes #PranutanBahl and #ZaheerIqbal @SKFilmsOf…,,27,19.07283,72.88261,IN,"Mumbai, India",http://pbs.twimg.com/profile_images/867363763946741760/ZvyWS1br_normal.jpg,1615,52,,en,http://www.twitter.com/Cine1Studios/status/1105363615882903552,TRUE,@Bollyhungama,"@Bollyhungama,@BeingSalmanKhan","#Notebook,#PranutanBahl,#ZaheerIqbal",,,,0.0,1.0,0.0,0.0
1105363557246353408 ,2019-03-12,07:03,Saajan,vin_jain2,Kattu is Life? Big fan of Salkat ?? #Parttym Astrologer Modi for 2019,"RT @Dinu_speaks: Wow everyone this time we show our unity &amp; Support Tseries??

 Pewdiepie insults India https://t.co/Gr2cPXWYWi",,5,,,,,http://pbs.twimg.com/profile_images/1084843485205716992/_4QKdBAQ_normal.jpg,316,15,44,en,http://www.twitter.com/vin_jain2/status/1105363557246353408,TRUE,@Dinu_speaks,@Dinu_speaks,,,http://pbs.twimg.com/ext_tw_video_thumb/1105352556358787078/pu/img/QhjRLCfVFMGcpSeb.jpg,,0.12,0.601,0.279,0.5719
1105363496810602496 ,2019-03-12,07:02,??Mehrunisa ??????,BronzzBeauty,"?? ????? ?? ???????? ???? ?? ?? ????, ??? ??? ?? ????? ??? ???? ?????? ????? ??..????Hindu by culture and Muslim merely by accident”..??My tweets in my likes ??","RT @NandOfficial: Pewdiepie says its him versus India. Pewdiepie insults India, says defamatory statements. Let’s show him what India can d…",,38,28.63576,77.22445,IN,India,http://pbs.twimg.com/profile_images/1093214941715128321/cvy-90VC_normal.jpg,10961,6789,12,en,http://www.twitter.com/BronzzBeauty/status/1105363496810602496,TRUE,@NandOfficial,@NandOfficial,,,,,0.123,0.877,0.0,-0.4215
